Episode,totRewards,Stags,Forage,Maulings,Q_values
670,224.0,23,0,2,5.109835748672485
671,218.0,23,0,4,5.113502224683762
672,200.0,20,0,0,5.099037528038025
673,132.0,17,1,13,5.13707790017128
674,175.0,19,0,5,5.107969173192978
675,207.0,21,0,1,5.105404834747315
676,-410.0,0,1,137,5.0487236976623535
677,130.0,19,0,20,5.03950624704361
678,2.0,14,0,46,5.0103518223762515
679,188.0,20,0,4,4.979136788845063
680,198.0,21,0,4,4.964998861551285
681,161.0,17,0,3,4.966606630086899
682,207.0,21,0,1,4.97301660656929
683,188.0,20,0,4,5.007932773828506
684,193.0,21,1,6,5.036333972215653
685,197.0,20,0,1,5.021117470264435
686,170.0,19,1,7,5.009556053876877
687,200.0,20,0,0,5.002783542871475
688,197.0,20,0,1,5.065620793104172
689,145.0,16,0,5,5.094600015878678
690,211.0,22,0,3,5.098898406028748
691,93.0,15,0,19,5.086138991117477
692,159.0,17,1,4,5.05620873093605
693,210.0,21,0,0,5.0610652041435245
694,188.0,20,0,4,5.058864336013794
695,209.0,23,0,7,5.078756912946701
696,197.0,20,0,1,5.139442707300186
697,191.0,20,0,3,5.123025444746017
698,179.0,20,0,7,5.115709995031357
699,177.0,18,0,1,5.135007317066193
700,90.0,15,0,20,5.146523616313934
701,186.0,21,0,8,5.1020372927188875
702,217.0,22,0,1,5.114880769252777
703,188.0,20,0,4,5.107196196317672
704,199.0,20,2,1,5.096010820865631
705,201.0,21,0,3,5.114204685688019
706,224.0,23,0,2,5.071276624202728
707,50.0,8,0,10,5.060450744628906
708,189.0,21,0,7,5.021604447364807
709,25.0,16,0,45,4.9902811896801
710,167.0,19,1,8,5.042924016714096
711,179.0,20,0,7,5.045321128368378
712,149.0,16,1,4,5.0438040614128115
713,153.0,18,0,9,5.063186618089676
714,220.0,22,0,0,5.105178741216659
715,172.0,19,0,6,5.108699157238006
716,232.0,24,1,3,5.09912863612175
717,134.0,17,0,12,5.109659420251846
718,152.0,17,0,6,5.109033315181732
719,148.0,19,0,14,5.089718611240387
720,156.0,18,0,8,5.113395503759384
721,181.0,19,0,3,5.097339792251587
722,192.0,21,0,6,5.106887927055359
723,186.0,21,0,8,5.111884948015213
724,237.0,24,0,1,5.128152401447296
725,155.0,17,0,5,5.135351617336273
726,202.0,21,1,3,5.157813721895218
727,147.0,18,0,11,5.192030050754547
728,182.0,19,1,3,5.174051164388657
729,133.0,19,0,19,5.201175038814545
730,103.0,16,0,19,5.1883724081516265
731,199.0,22,0,7,5.17705877661705
732,217.0,24,1,8,5.200928646326065
733,215.0,22,1,2,5.227352925539017
734,128.0,17,0,14,5.228789551258087
735,157.0,19,0,11,5.216102006435395
736,192.0,21,0,6,5.2363537609577175
737,-24.0,0,0,8,5.197204046249389
738,150.0,17,1,7,5.1794141209125515
739,194.0,20,0,2,5.171682163476944
740,134.0,17,0,12,5.149929572343826
741,195.0,21,0,5,5.186195305585861
742,167.0,17,0,1,5.197937463521957
743,204.0,21,0,2,5.182759726047516
744,214.0,22,0,2,5.176365560293197
745,166.0,19,0,8,5.173026498556137
746,-459.0,0,0,153,5.180483833551407
747,201.0,20,1,0,5.107865389585495
748,198.0,21,0,4,5.038029447793961
749,194.0,20,0,2,4.991452504396438
750,174.0,18,0,2,4.990875223875046
751,217.0,22,0,1,4.995812193155289
752,199.0,22,0,7,5.024685206413269
753,194.0,20,0,2,4.993207286596299
754,189.0,21,0,7,4.983408290147781
755,209.0,22,1,4,4.988214662075043
756,177.0,18,0,1,4.922109285593033
757,187.0,19,0,1,4.9439044916629795
758,194.0,20,0,2,4.980248458385468
759,211.0,22,0,3,4.995414054393768
760,178.0,19,0,4,4.996327304840088
761,201.0,21,0,3,5.024313668012619
762,150.0,16,2,4,5.023271684646606
763,168.0,18,0,4,5.043565974235535
764,169.0,19,0,7,5.063599791526794
765,137.0,16,1,8,5.053295477628708
766,187.0,19,0,1,5.11592078447342
767,191.0,20,0,3,5.12118586063385
768,168.0,18,0,4,5.105211589336395
769,214.0,22,0,2,5.075401492118836
770,212.0,22,1,3,5.090605970621109
771,177.0,20,1,8,5.064367120265961
772,201.0,21,0,3,5.04459059715271
773,161.0,17,0,3,5.045894366502762
774,183.0,21,0,9,5.013405191898346
775,162.0,18,0,6,5.015135412216186
776,198.0,21,0,4,5.054983842372894
777,222.0,23,1,3,5.043486120700837
778,129.0,15,0,7,5.0765976500511165
779,175.0,19,0,5,5.050592206716537
780,169.0,19,0,7,5.064145159721375
781,120.0,17,1,17,5.084606666564941
782,198.0,21,0,4,5.074453299045563
783,166.0,21,1,15,5.056148381233215
784,146.0,17,0,8,5.060651439428329
785,193.0,22,0,9,5.044760677814484
786,206.0,22,1,5,4.970633397102356
787,179.0,20,0,7,5.029998713731766
788,153.0,19,2,13,5.064905813932419
789,211.0,22,0,3,5.074322875738144
790,-64.0,6,2,42,5.121677075624466
791,-216.0,8,1,99,4.990561045408249
792,187.0,19,0,1,5.008382986783982
793,189.0,21,0,7,5.021352659463883
794,185.0,20,0,5,4.9669831693172455
795,200.0,21,2,4,4.953006625175476
796,182.0,20,0,6,5.082344806194305
797,174.0,18,0,2,5.11108987569809
798,203.0,23,0,9,5.081201831102371
799,182.0,20,0,6,5.093401440382004
800,179.0,19,1,4,5.060911875963211
801,175.0,19,0,5,5.099898623228073
802,208.0,21,1,1,5.0896518313884735
803,168.0,18,0,4,5.115052716732025
804,225.0,24,0,5,5.1185313320159915
805,197.0,25,1,18,5.1488382482528685
806,202.0,22,0,6,5.101921728849411
807,172.0,19,0,6,5.14932585477829
808,123.0,15,0,9,5.133380287885666
809,207.0,21,0,1,5.087381055355072
810,225.0,23,1,2,5.096890701055527
811,188.0,20,0,4,5.105394232273102
812,211.0,22,0,3,5.102485612630844
813,179.0,20,0,7,5.1006243038177494
814,148.0,17,2,8,5.112065558433533
815,-237.0,0,3,80,5.089068864583969
816,150.0,20,1,17,5.086298617124558
817,187.0,19,0,1,5.091263301372528
818,172.0,19,0,6,5.0670510053634645
819,173.0,19,1,6,5.0784648215770725
820,164.0,17,0,2,5.0548829996585845
821,171.0,18,0,3,5.0560470545291905
822,150.0,16,2,4,5.076968417167664
823,172.0,19,0,6,5.050016651153564
824,175.0,19,0,5,5.046319479942322
825,181.0,19,0,3,5.026866863965989
826,188.0,20,0,4,5.065881278514862
827,169.0,18,1,4,5.022689123153686
828,191.0,20,0,3,5.089858306646347
829,126.0,18,0,18,5.095809695720672
830,205.0,21,1,2,5.105486801862717
831,231.0,24,0,3,5.163426480293274
832,183.0,20,1,6,5.1332366132736205
833,191.0,20,0,3,5.104867125749588
834,200.0,20,0,0,5.108995399475098
835,179.0,20,0,7,5.09088831782341
836,184.0,19,0,2,5.078097467422485
837,221.0,23,0,3,5.05859716296196
838,217.0,22,0,1,5.062387555837631
839,184.0,19,0,2,5.0977620446681975
840,184.0,19,0,2,5.0712949395179745
841,214.0,23,2,6,5.132828347682953
842,203.0,22,1,6,5.149283673763275
843,205.0,21,1,2,5.153555961847306
844,202.0,21,1,3,5.196589550971985
845,125.0,19,1,22,5.19286015868187
846,188.0,20,0,4,5.1578890120983125
847,84.0,18,0,32,5.1244366681575775
848,80.0,16,1,27,5.134095594882965
849,162.0,18,0,6,5.148717896938324
850,198.0,22,2,8,5.102371934652329
851,198.0,21,0,4,5.131042960882187
852,178.0,19,0,4,5.131423162221909
853,171.0,18,0,3,5.113684600591659
854,200.0,20,0,0,5.1266054964065555
855,196.0,20,2,2,5.11424965262413
856,198.0,20,1,1,5.0977988374233245
857,171.0,18,0,3,5.068609002828598
858,170.0,18,5,5,5.0745791709423065
859,194.0,20,0,2,5.089302748441696
860,126.0,15,0,8,5.092322688102723
861,221.0,23,0,3,5.083702930212021
862,164.0,17,0,2,5.0760824072360995
863,139.0,16,0,7,5.107856050729752
864,213.0,23,1,6,5.084272246360779
865,198.0,21,0,4,5.148838956356048
866,133.0,16,0,9,5.154766417741776
867,215.0,23,0,5,5.164832383394241
868,197.0,20,0,1,5.164806393384933
869,161.0,17,0,3,5.199188508987427
870,172.0,18,1,3,5.183473047018051
871,178.0,19,0,4,5.185053560733795
872,230.0,23,0,0,5.167672657966614
873,176.0,19,1,5,5.185564563274384
874,195.0,21,0,5,5.161784262657165
875,183.0,19,2,3,5.1580975472927095
876,181.0,19,0,3,5.1810696971416474
877,9.0,3,0,7,5.16942900300026
878,205.0,22,0,5,5.193359824419022
879,124.0,16,0,12,5.17257835149765
880,179.0,18,2,1,5.176709235906601
881,97.0,22,0,41,5.15014736354351
882,191.0,20,0,3,5.1775859558582304
883,192.0,21,0,6,5.193426903486252
884,189.0,21,0,7,5.215158190727234
885,159.0,18,0,7,5.2092179882526395
886,156.0,17,1,5,5.163270683288574
887,149.0,16,1,4,5.136307909488678
888,160.0,19,0,10,5.14872484087944
889,204.0,21,0,2,5.1642049634456635
890,179.0,20,0,7,5.197064224481583
891,126.0,15,0,8,5.150266419649125
892,189.0,21,0,7,5.136326086521149
893,201.0,21,0,3,5.090683151483535
894,151.0,16,0,3,5.026636755466461
895,148.0,18,1,11,5.039746614694596
896,159.0,18,0,7,5.038215833902359
897,180.0,21,0,10,5.042899489402771
898,-133.0,8,3,72,5.0467707681655884
899,178.0,19,0,4,5.078889026641845
900,205.0,22,0,5,5.067265599966049
901,166.0,19,0,8,5.071902952194214
902,127.0,16,0,11,5.057648363113404
903,186.0,21,0,8,5.072476394176483
904,191.0,20,0,3,5.081706309318543
905,157.0,19,0,11,5.0549272954463955
906,228.0,24,0,4,5.024878928661346
907,203.0,22,1,6,5.031833263635636
908,198.0,21,0,4,5.043047716617584
909,194.0,20,0,2,5.024600691795349
910,251.0,26,0,3,5.00267188668251
911,150.0,18,0,10,5.007019941806793
912,198.0,20,1,1,5.04530190706253
913,182.0,19,1,3,5.007558869123459
914,208.0,22,0,4,5.026616481542587
915,44.0,7,1,9,4.9869120717048645
916,218.0,23,0,4,5.030235705375671
917,204.0,21,0,2,5.040297183990479
918,159.0,18,0,7,5.019093364477158
919,197.0,20,0,1,5.030133676528931
920,27.0,12,0,31,5.03988520026207
921,153.0,17,1,6,5.098427846431732
922,189.0,20,1,4,5.098972452878952
923,-203.0,9,1,98,5.1233168530464175
924,178.0,19,0,4,5.106550630331039
925,205.0,22,0,5,5.10169559955597
926,186.0,21,0,8,5.049900416135788
927,204.0,21,0,2,5.085381728410721
928,146.0,17,0,8,5.0517998373508455
929,174.0,18,0,2,5.0013113272190095
930,182.0,20,0,6,5.00130345582962
931,141.0,18,0,13,5.030956822633743
932,188.0,20,0,4,5.027179787158966
933,198.0,21,0,4,5.043944224119186
934,214.0,22,0,2,5.057937377691269
935,65.0,17,0,35,5.036101977825165
936,200.0,21,2,4,5.058006589412689
937,116.0,14,0,8,5.057101509571075
938,192.0,21,0,6,5.040885102748871
939,193.0,21,1,6,5.002832975387573
940,171.0,18,0,3,5.003316223621368
941,234.0,24,0,2,4.987145155668259
942,72.0,10,2,10,4.979595572948456
943,173.0,18,2,3,5.011038597822189
944,195.0,20,1,2,4.999060925245285
945,231.0,24,0,3,5.023291977643967
946,155.0,17,0,5,5.029154564142227
947,-63.0,12,0,61,5.024148672819138
948,119.0,17,0,17,5.047367516756058
949,211.0,24,1,10,5.087128469944
950,151.0,16,0,3,5.062962201833725
951,160.0,19,0,10,5.059404207468033
952,173.0,18,2,3,5.041093405485153
953,125.0,14,0,5,5.060071729421615
954,187.0,19,0,1,5.059598948955536
955,177.0,18,0,1,5.054444420337677
956,175.0,19,0,5,5.029663062095642
957,-78.0,11,1,63,4.999611994028092
958,217.0,22,0,1,4.969302011728287
959,198.0,21,0,4,4.987971243858337
960,198.0,21,0,4,4.9946975016593935
961,197.0,20,0,1,4.973006210327148
962,176.0,19,1,5,4.969158178567886
963,188.0,20,0,4,4.957675876617432
964,194.0,20,0,2,4.944530615806579
965,164.0,17,0,2,4.9736865878105165
966,201.0,21,0,3,4.982991808652878
967,143.0,16,1,6,4.972178508043289
968,201.0,21,0,3,4.969632626771927
969,162.0,20,1,13,5.004671161174774
970,194.0,20,0,2,5.022272102832794
971,208.0,22,0,4,4.995811865329743
972,198.0,20,1,1,5.037064858675003
973,235.0,25,0,5,5.036593267917633
974,158.0,17,0,4,5.068974461555481
975,185.0,20,0,5,5.090625295639038
976,206.0,23,0,8,5.136868960857392
977,184.0,19,0,2,5.119202938079834
978,148.0,16,0,4,5.104039427042007
979,134.0,17,0,12,5.085922294855118
980,159.0,18,0,7,5.0831512367725376
981,182.0,20,0,6,5.093734045028686
982,178.0,19,0,4,5.075230343341827
983,185.0,20,0,5,5.077402331829071
984,210.0,21,0,0,5.055413241386414
985,189.0,20,1,4,5.036422914266586
986,201.0,21,0,3,5.033482500314713
987,176.0,19,1,5,5.0319811058044435
988,255.0,27,0,5,5.047257404327393
989,207.0,21,0,1,5.024789677858353
990,134.0,16,1,9,5.062251735925674
991,174.0,19,2,6,5.043909858465195
992,222.0,24,0,6,5.00768243432045
993,174.0,18,0,2,5.011838433742523
994,182.0,20,0,6,5.040896030664444
995,179.0,20,0,7,5.047866961956024
996,182.0,20,0,6,5.122104597091675
997,207.0,21,0,1,5.090428042411804
998,201.0,21,0,3,5.138762758970261
999,95.0,16,1,22,5.131506978273392
1000,156.0,18,0,8,5.136177464723587
1001,124.0,16,0,12,5.163684892654419
1002,224.0,23,0,2,5.1549372279644015
1003,227.0,23,0,1,5.149053046703338
1004,203.0,22,1,6,5.1482946085929875
1005,205.0,22,0,5,5.199788727760315
1006,207.0,21,0,1,5.255027831792831
1007,201.0,21,0,3,5.238828423023224
1008,195.0,21,0,5,5.2965640342235565
1009,178.0,18,1,1,5.2812616002559665
1010,-30.0,6,0,30,5.265172181129455
1011,235.0,24,1,2,5.135885063409805
1012,143.0,16,1,6,5.131037271022796
1013,207.0,21,0,1,5.117831891775131
1014,205.0,22,0,5,5.097744959592819
1015,174.0,18,0,2,5.11665832400322
1016,186.0,20,1,5,5.109130547046662
1017,177.0,20,1,8,5.077000490427017
1018,224.0,23,0,2,5.10025996208191
1019,201.0,21,0,3,5.072685898542404
1020,194.0,20,0,2,5.0670666658878325
1021,211.0,22,0,3,5.075577841997147
1022,187.0,20,2,5,5.093653177022934
1023,18.0,15,3,45,5.094811728000641
1024,214.0,22,0,2,5.124893146753311
1025,198.0,21,0,4,5.1350711154937745
1026,213.0,22,2,3,5.108626376390458
1027,25.0,4,0,5,5.070675873756409
1028,203.0,23,0,9,5.054363939762116
1029,215.0,23,0,5,5.091507877111435
1030,189.0,21,0,7,5.105026221275329
1031,201.0,20,1,0,5.140556170940399
1032,-166.0,8,0,82,5.115968291759491
1033,191.0,20,0,3,5.131982346773148
1034,104.0,13,1,9,5.1044970440864565
1035,224.0,23,0,2,5.090181746482849
1036,167.0,17,0,1,5.0910398745536805
1037,202.0,22,0,6,5.097150413990021
1038,149.0,17,0,7,5.074241126775742
1039,191.0,22,1,10,5.056403665542603
1040,227.0,23,0,1,5.063571585416794
1041,139.0,16,0,7,5.0961079967021945
1042,191.0,20,0,3,5.093005919456482
1043,208.0,21,1,1,5.092418402433395
1044,189.0,21,0,7,5.097832233905792
1045,156.0,18,0,8,5.094209092855453
1046,198.0,20,1,1,5.082323143482208
1047,130.0,17,2,14,5.056553649902344
1048,160.0,19,0,10,5.076892304420471
1049,204.0,21,0,2,5.087471284866333
1050,184.0,19,0,2,5.1078488838672635
1051,209.0,23,0,7,5.169896776676178
1052,192.0,21,0,6,5.154887833595276
1053,211.0,22,0,3,5.1752558147907255
1054,167.0,18,2,5,5.191841901540756
1055,214.0,22,0,2,5.140515991449356
1056,210.0,21,0,0,5.129575891494751
1057,201.0,22,2,7,5.104527755975723
1058,120.0,15,0,10,5.104964876174927
1059,-40.0,2,0,20,5.119721854925156
1060,221.0,23,0,3,5.119709515571595
1061,195.0,20,1,2,5.215547597408294
1062,201.0,21,0,3,5.195553940534592
1063,160.0,18,1,7,5.20943054318428
1064,162.0,17,1,3,5.196831740140915
1065,171.0,18,0,3,5.150153855085373
1066,149.0,16,1,4,5.209194959402084
1067,180.0,18,0,0,5.16458431482315
1068,92.0,17,0,26,5.155754245519638
1069,187.0,19,0,1,5.205462696552277
1070,184.0,19,0,2,5.234344700574875
1071,184.0,19,0,2,5.169416593313217
1072,196.0,22,0,8,5.18519611120224
1073,184.0,19,0,2,5.131630569696426
1074,209.0,23,0,7,5.117040984630584
1075,206.0,22,1,5,5.110115231275558
1076,190.0,19,0,0,5.187122135162354
1077,2.0,5,0,16,5.140001214742661
1078,-12.0,0,0,4,5.149207320213318
1079,214.0,22,0,2,5.108083610534668
1080,38.0,16,1,41,5.083448022603989
1081,181.0,19,0,3,5.065580754280091
1082,105.0,12,0,5,5.058434574604035
1083,62.0,14,0,26,5.042184693813324
1084,185.0,20,0,5,4.984591450691223
1085,202.0,22,0,6,4.982619637250901
1086,182.0,19,1,3,4.971512668132782
1087,195.0,21,0,5,4.998823297023773
1088,218.0,22,1,1,5.001486732959747
1089,4.0,12,1,39,5.007229640483856
1090,101.0,12,2,7,4.961059386730194
1091,141.0,17,1,10,4.9215702223777775
1092,72.0,12,0,16,4.959149975776672
1093,188.0,20,0,4,4.924906774759292
1094,135.0,18,0,15,4.889241564273834
1095,146.0,16,1,5,4.87849800825119
1096,152.0,16,1,3,4.924254217147827
1097,1.0,0,7,2,4.919051614999771
1098,178.0,21,1,11,4.853841233253479
1099,207.0,21,0,1,4.820475600361824
1100,197.0,20,0,1,4.833660654425621
1101,190.0,20,2,4,4.798176389336586
1102,176.0,18,2,2,4.794727280139923
1103,237.0,24,0,1,4.815498450994491
1104,158.0,17,0,4,4.837023034095764
1105,-59.0,13,0,63,4.821674867868423
1106,182.0,20,0,6,4.8366603088378906
1107,210.0,21,0,0,4.8358471703529355
1108,199.0,21,1,4,4.842436250448227
1109,145.0,16,0,5,4.830947564840317
1110,152.0,17,0,6,4.849925211071968
1111,171.0,18,0,3,4.836495288610458
1112,202.0,22,0,6,4.856615126132965
1113,189.0,20,1,4,4.876302419900894
1114,163.0,19,0,9,4.891377011537552
1115,188.0,20,0,4,4.911457198858261
1116,181.0,19,0,3,4.942801164388657
1117,172.0,19,0,6,4.934201513528824
1118,192.0,21,0,6,4.903545333147049
1119,178.0,21,1,11,4.891083565950393
1120,217.0,22,0,1,4.879483716487885
1121,-480.0,0,0,160,4.912993206977844
1122,190.0,19,0,0,4.924640159606934
1123,148.0,16,0,4,4.872321721315384
1124,163.0,19,0,9,4.8450257623195645
1125,106.0,12,1,5,4.841385706663131
1126,218.0,23,0,4,4.718544313311577
1127,189.0,21,0,7,4.772710133790969
1128,189.0,21,0,7,4.857851133346558
1129,174.0,18,0,2,4.914027589559555
1130,103.0,16,0,19,4.9044556188583375
1131,114.0,15,0,12,4.930360409021378
1132,264.0,27,0,2,4.943794193267823
1133,169.0,18,1,4,4.927811671495437
1134,-141.0,2,1,54,4.915635492801666
1135,165.0,18,0,5,4.870003020763397
1136,8.0,3,2,8,4.852986648082733
1137,86.0,12,2,12,4.800287126302719
1138,133.0,18,1,16,4.7732514321804045
1139,157.0,17,2,5,4.776993161439895
1140,199.0,21,1,4,4.785958399772644
1141,111.0,15,0,13,4.80576966047287
1142,195.0,21,0,5,4.815974082946777
1143,231.0,24,0,3,4.8290426713228225
1144,206.0,21,2,2,4.855689011216164
1145,153.0,18,0,9,4.841665570735931
1146,84.0,13,2,16,4.894629774689674
1147,156.0,18,0,8,4.91837301492691
1148,185.0,20,0,5,4.925885614156723
1149,195.0,21,0,5,4.883365955352783
1150,224.0,23,0,2,4.858212759494782
1151,185.0,19,1,2,4.937602852582931
1152,-322.0,0,2,108,4.893773627281189
1153,-16.0,7,1,29,4.796398577094078
1154,174.0,18,0,2,4.770086639523506
1155,104.0,16,1,19,4.759971608519554
1156,172.0,18,1,3,4.755311853885651
1157,92.0,13,1,13,4.705604150295257
1158,191.0,20,0,3,4.718447673916817
1159,140.0,16,1,7,4.707956437468528
1160,183.0,19,2,3,4.683932999968529
1161,187.0,19,0,1,4.679930597543716
1162,178.0,19,0,4,4.642516357302665
1163,178.0,19,0,4,4.692630745172501
1164,183.0,20,1,6,4.695156722664833
1165,162.0,18,0,6,4.695508325695991
1166,141.0,15,0,3,4.692213438749313
1167,151.0,17,2,7,4.682333190441131
1168,185.0,19,1,2,4.703215321302414
1169,181.0,19,0,3,4.720785709023476
1170,179.0,20,0,7,4.696871550679207
1171,198.0,20,1,1,4.70119873225689
1172,195.0,21,0,5,4.720944736599922
1173,197.0,20,0,1,4.733557922244072
1174,194.0,20,0,2,4.73848986029625
1175,67.0,16,0,31,4.7393126308918
1176,192.0,21,0,6,4.731176210045814
1177,201.0,21,0,3,4.749351558685302
1178,204.0,21,0,2,4.750434246063232
1179,191.0,20,0,3,4.712642630338669
1180,185.0,20,0,5,4.746440216302871
1181,138.0,17,1,11,4.771925023794174
1182,192.0,20,1,3,4.76577162027359
1183,109.0,13,0,7,4.733986303806305
1184,201.0,21,0,3,4.756119517087936
1185,222.0,23,1,3,4.767508677244186
1186,179.0,20,0,7,4.799227894544601
1187,197.0,21,2,5,4.87247461438179
1188,203.0,22,1,6,4.86632385969162
1189,227.0,24,2,5,4.922432609796524
1190,165.0,18,0,5,4.878749314546585
1191,199.0,21,1,4,4.940818766355514
1192,166.0,18,1,5,4.961083710193634
1193,149.0,17,0,7,4.9613591837883
1194,214.0,22,0,2,4.923918704986573
1195,176.0,19,1,5,4.916270626783371
1196,168.0,18,0,4,4.944821401834488
1197,181.0,19,0,3,4.951005955934525
1198,202.0,21,1,3,4.958047680854797
1199,181.0,19,0,3,4.944018582105636
1200,175.0,19,0,5,4.947464250326156
1201,163.0,19,0,9,4.976796914339065
1202,191.0,20,0,3,5.012777343988419
1203,185.0,20,0,5,5.084091945886612
1204,197.0,20,0,1,5.0899669969081875
1205,179.0,19,1,4,5.093278276920318
1206,147.0,16,2,5,5.026976305246353
1207,224.0,23,0,2,5.052328391075134
1208,201.0,21,0,3,5.1039786517620085
1209,185.0,19,1,2,5.08550724029541
1210,185.0,19,1,2,5.120352249145508
1211,207.0,21,0,1,5.13465173959732
1212,187.0,21,1,8,5.118485914468765
1213,180.0,19,2,4,5.121815581321716
1214,136.0,16,0,8,5.162575883865356
1215,177.0,19,2,5,5.152275685071945
1216,182.0,20,0,6,5.14829269528389
1217,184.0,19,0,2,5.1580730509757995
1218,111.0,18,0,23,5.114869567155838
1219,207.0,21,0,1,5.096623296737671
1220,188.0,20,0,4,5.126519540548324
1221,218.0,23,0,4,5.118777517080307
1222,178.0,19,0,4,5.15043841958046
1223,98.0,18,2,28,5.164614115953445
1224,181.0,19,0,3,5.184393727779389
1225,156.0,17,1,5,5.206932331323624
1226,169.0,18,1,4,5.1368539679050444
1227,139.0,16,0,7,5.151051948070526
1228,225.0,24,0,5,5.161184562444687
1229,95.0,14,0,15,5.125173937082291
1230,169.0,18,1,4,5.110079951286316
1231,188.0,20,0,4,5.095958703756333
1232,208.0,22,0,4,5.109366811513901
1233,201.0,20,1,0,5.124259920120239
1234,168.0,18,0,4,5.131133856773377
1235,208.0,22,0,4,5.104561774730683
1236,70.0,9,1,7,5.063671194314956
1237,161.0,17,0,3,5.038757774829865
1238,189.0,21,0,7,5.039874629974365
1239,172.0,19,0,6,5.055527849197388
1240,204.0,21,0,2,5.046523666381836
1241,191.0,20,0,3,5.041990666389466
1242,172.0,18,1,3,5.053849201202393
1243,231.0,23,1,0,5.059355705976486
1244,19.0,14,2,41,5.055851953029633
1245,192.0,20,1,3,5.0909696996212
1246,176.0,20,0,8,5.045765321254731
1247,195.0,21,0,5,5.0450927257537845
1248,118.0,19,0,24,5.029098885059357
1249,214.0,22,0,2,5.0052144241333005
1250,164.0,17,0,2,5.004260160923004
1251,150.0,17,1,7,4.962840248346328
1252,162.0,18,0,6,4.938389027118683
1253,122.0,17,0,16,4.970153223276139
1254,-15.0,0,0,5,4.968160271644592
1255,193.0,21,1,6,4.966476910114288
1256,175.0,18,1,2,4.991082834005356
1257,198.0,21,0,4,4.988991115093231
1258,146.0,17,0,8,4.992915608882904
1259,194.0,20,0,2,4.990708632469177
1260,160.0,18,1,7,4.951409218311309
1261,162.0,17,1,3,4.982645255923271
1262,228.0,24,0,4,4.942776441574097
1263,158.0,17,0,4,4.94514622092247
1264,182.0,20,0,6,4.9619709289073946
1265,231.0,24,0,3,4.961696835756302
1266,148.0,16,0,4,4.940590044856071
1267,218.0,22,1,1,4.925983101129532
1268,190.0,22,0,10,4.931727513074875
1269,131.0,14,0,3,4.908485814332962
1270,181.0,19,0,3,4.884325075149536
1271,154.0,18,1,9,4.956408030390739
1272,178.0,19,0,4,4.944875992536545
1273,211.0,22,0,3,4.93652913570404
1274,146.0,16,1,5,4.925511344075203
1275,240.0,24,0,0,4.935543071031571
1276,211.0,22,0,3,4.950456102490425
1277,207.0,21,0,1,4.974863139390945
1278,180.0,20,1,7,4.949943091869354
1279,195.0,21,0,5,4.94335045337677
1280,204.0,21,0,2,4.967244485616684
1281,-80.0,3,1,37,4.959479629993439
1282,237.0,24,0,1,4.937536789178848
1283,228.0,24,0,4,4.969066015481949
1284,-36.0,5,1,29,4.955154881477356
1285,224.0,23,0,2,4.94956279039383
1286,191.0,20,0,3,4.978661921024322
1287,166.0,18,1,5,5.014048064947128
1288,193.0,22,0,9,5.012483638525009
1289,241.0,25,0,3,4.966454302072525
1290,193.0,21,1,6,4.9776709997653965
1291,197.0,20,0,1,4.95990803360939
1292,202.0,22,0,6,4.950946507453918
1293,163.0,18,1,6,4.9616180872917175
1294,174.0,18,0,2,5.00380478143692
1295,181.0,19,0,3,4.979967502355575
1296,174.0,18,0,2,4.982245954275132
1297,189.0,20,1,4,4.983073813915253
1298,175.0,19,0,5,4.981939903497696
1299,162.0,18,0,6,4.96273744225502
1300,182.0,20,0,6,4.9728797650337215
1301,167.0,17,0,1,4.978510569334031
1302,192.0,21,0,6,5.010592370033264
1303,175.0,18,1,2,5.041857237815857
1304,34.0,10,0,22,5.061774520874024
1305,225.0,24,0,5,5.065443803071975
1306,-371.0,4,0,137,5.09308086514473
1307,181.0,19,0,3,5.089497606754303
1308,175.0,19,0,5,5.085943855047226
1309,202.0,20,2,0,5.124669497013092
1310,212.0,23,0,6,5.08840084195137
1311,227.0,23,0,1,5.128500663042068
1312,215.0,22,1,2,5.125279418230057
1313,188.0,20,0,4,5.1644686555862425
1314,176.0,20,0,8,5.161720476150513
1315,228.0,24,0,4,5.169914380311966
1316,211.0,22,0,3,5.183762432336807
1317,194.0,20,0,2,5.201175458431244
1318,179.0,20,0,7,5.166960971355438
1319,211.0,22,0,3,5.179805082082749
1320,-4.0,3,2,12,5.152954168319702
1321,160.0,19,0,10,5.16767964720726
1322,92.0,14,0,16,5.123717151880264
1323,167.0,17,0,1,5.114621576070785
1324,158.0,17,0,4,5.0898052906990054
1325,178.0,19,0,4,5.060152150392533
1326,190.0,21,1,7,5.07787876367569
1327,168.0,18,0,4,5.063456720113754
1328,224.0,23,0,2,5.047181577682495
1329,171.0,18,0,3,5.031120326519012
1330,171.0,18,0,3,5.024209954738617
1331,185.0,19,1,2,5.012444586753845
1332,191.0,20,0,3,5.0374883580207825
1333,112.0,16,0,16,4.993280651569367
1334,201.0,21,0,3,5.0183912372589115
1335,149.0,19,1,14,5.002689311504364
1336,163.0,18,1,6,5.033430986404419
1337,200.0,20,0,0,5.029071044921875
1338,172.0,19,0,6,5.020064021348953
1339,159.0,20,1,14,5.0346715545654295
1340,171.0,18,0,3,5.029138313531876
1341,187.0,19,0,1,5.046374996900559
1342,178.0,24,1,21,5.049231677055359
1343,208.0,21,1,1,5.040626147985458
1344,244.0,25,0,2,5.056443710327148
1345,174.0,18,0,2,5.063405745029449
