Episode,totRewards,Stags,Forage,Maulings,Q_values
677,195.0,20,1,2,5.303350142240524
678,201.0,20,1,0,5.304704639911652
679,147.0,17,1,8,5.305320580005645
680,202.0,21,1,3,5.303778303861618
681,188.0,21,2,8,5.292636035680771
682,158.0,20,0,14,5.316491148471832
683,146.0,16,1,5,5.278035792112351
684,179.0,20,0,7,5.235136703252793
685,-14.0,0,1,5,5.209720674753189
686,131.0,17,0,13,5.178054814338684
687,188.0,20,0,4,5.155465505123138
688,185.0,21,2,9,5.179597965478897
689,165.0,17,1,2,5.178482551574707
690,138.0,18,0,14,5.141766954660415
691,191.0,20,0,3,5.194133045673371
692,196.0,21,1,5,5.1504369843006135
693,-315.0,3,3,116,5.172442198991775
694,-96.0,0,3,33,5.136737179756165
695,72.0,8,1,3,5.14851795554161
696,153.0,17,1,6,5.055483173131943
697,7.0,12,4,39,5.05034143447876
698,-282.0,0,0,94,5.013201155662537
699,185.0,20,0,5,4.952254993915558
700,165.0,17,1,2,4.924291779994965
701,264.0,27,0,2,4.951883296966553
702,242.0,25,1,3,4.970632940530777
703,173.0,18,2,3,4.959687101840973
704,158.0,17,0,4,5.0006218153238295
705,171.0,18,0,3,4.966456530094146
706,176.0,19,1,5,5.001816800832748
707,191.0,20,0,3,5.005673708915711
708,176.0,19,1,5,4.940977807044983
709,189.0,20,1,4,4.9301031303405765
710,165.0,18,0,5,4.922025016546249
711,202.0,21,1,3,4.903544124364853
712,113.0,13,1,6,4.8924109852313995
713,164.0,19,1,9,4.837280679941177
714,195.0,20,1,2,4.832530461549759
715,180.0,18,0,0,4.866451666355133
716,100.0,16,0,20,4.808379156589508
717,196.0,22,0,8,4.803683875203133
718,187.0,19,0,1,4.82962957084179
719,174.0,18,0,2,4.811741516590119
720,142.0,16,0,6,4.792228273749352
721,142.0,15,1,3,4.7377955108881
722,112.0,19,0,26,4.741559207439423
723,201.0,21,0,3,4.739453414678573
724,201.0,21,0,3,4.76130163371563
725,187.0,19,0,1,4.780521852970123
726,203.0,21,2,3,4.799254767894745
727,182.0,19,1,3,4.814767314195633
728,187.0,20,2,5,4.855448110103607
729,180.0,21,0,10,4.823119854927063
730,149.0,16,1,4,4.805679641962051
731,191.0,20,0,3,4.793496082425118
732,183.0,20,1,6,4.798928989171982
733,179.0,20,0,7,4.760540709495545
734,211.0,22,0,3,4.770134011507034
735,208.0,22,0,4,4.809807752966881
736,205.0,22,0,5,4.872354040145874
737,164.0,17,0,2,4.871847342252732
738,182.0,20,0,6,4.874937723875046
739,173.0,19,1,6,4.839607368707657
740,155.0,17,0,5,4.86134426355362
741,165.0,18,0,5,4.867003561258316
742,205.0,22,0,5,4.842701336145401
743,185.0,20,0,5,4.912580748796463
744,105.0,15,0,15,4.991882642507553
745,175.0,19,0,5,5.012055388689041
746,162.0,17,1,3,5.007219380140304
747,244.0,25,0,2,5.028372118473053
748,162.0,18,0,6,5.069154943227768
749,191.0,20,0,3,5.0884485185146335
750,181.0,19,0,3,5.106425478458404
751,184.0,19,0,2,5.093562234640121
752,207.0,21,0,1,5.100158730745315
753,233.0,24,2,3,5.0826462042331695
754,180.0,20,1,7,5.147847170829773
755,181.0,19,0,3,5.1327002346515656
756,200.0,20,0,0,5.187549108266831
757,218.0,23,0,4,5.201259645223618
758,176.0,19,1,5,5.222122218608856
759,217.0,22,0,1,5.2367192244529726
760,198.0,20,1,1,5.236146923303604
761,201.0,21,0,3,5.3107344126701355
762,169.0,19,0,7,5.312054802179336
763,168.0,18,3,5,5.315871104001999
764,194.0,20,0,2,5.335459443330765
765,169.0,18,1,4,5.337898736000061
766,229.0,24,1,4,5.356561487913131
767,181.0,18,1,0,5.340969105958939
768,175.0,19,0,5,5.335756549835205
769,166.0,18,1,5,5.316303129196167
770,198.0,21,0,4,5.35219321012497
771,188.0,19,1,1,5.281927133798599
772,218.0,23,0,4,5.276258701086045
773,175.0,19,0,5,5.311774190664291
774,168.0,18,0,4,5.303011935949326
775,194.0,20,0,2,5.326552436351776
776,184.0,19,0,2,5.308490315675735
777,240.0,24,0,0,5.319765125513077
778,132.0,18,0,16,5.288458564281464
779,175.0,19,0,5,5.265856945514679
780,178.0,19,0,4,5.25325243473053
781,177.0,18,0,1,5.29157145857811
782,194.0,20,0,2,5.278301186561585
783,205.0,22,0,5,5.2988610625267025
784,211.0,22,0,3,5.305304948091507
785,177.0,18,0,1,5.296337524652481
786,175.0,20,2,9,5.2593404078483585
787,163.0,18,1,6,5.2195007812976835
788,125.0,16,1,12,5.212605893611908
789,212.0,22,1,3,5.248000798225402
790,191.0,20,0,3,5.2337845885753635
791,217.0,22,0,1,5.241820894479751
792,221.0,23,0,3,5.257003980875015
793,166.0,19,0,8,5.239989001750946
794,201.0,21,0,3,5.2806538534164424
795,162.0,18,0,6,5.282347596883774
796,172.0,19,0,6,5.310186876058578
797,184.0,19,0,2,5.288833087682724
798,231.0,24,0,3,5.298955641984939
799,165.0,18,0,5,5.305553216934204
800,161.0,19,1,10,5.298266235589981
801,87.0,18,0,31,5.376189188957214
802,172.0,19,0,6,5.342496265172958
803,168.0,18,0,4,5.35729107260704
804,201.0,21,0,3,5.328266633749008
805,168.0,18,0,4,5.336451038122177
806,161.0,17,0,3,5.327783420085907
807,211.0,22,0,3,5.326487731933594
808,181.0,19,0,3,5.312559623718261
809,211.0,22,0,3,5.272396286725998
810,171.0,18,0,3,5.254524899721146
811,198.0,21,0,4,5.223083695173264
812,68.0,8,0,4,5.215231385231018
813,188.0,20,0,4,5.213351942300797
814,210.0,21,0,0,5.213191732168197
815,213.0,24,0,9,5.221743226051331
816,163.0,18,1,6,5.2253168153762815
817,162.0,17,1,3,5.201213974952697
818,229.0,25,0,7,5.223697365522384
819,182.0,20,0,6,5.2067339074611665
820,190.0,22,0,10,5.1923087942600255
821,182.0,20,0,6,5.24879275560379
822,126.0,15,0,8,5.222637875080109
823,220.0,22,0,0,5.21205238699913
824,157.0,19,0,11,5.177032390832901
825,164.0,17,0,2,5.196826976537705
826,152.0,17,0,6,5.170381385087967
827,224.0,23,0,2,5.1678831112384795
828,192.0,21,0,6,5.1780643153190615
829,171.0,18,0,3,5.13574919462204
830,185.0,20,0,5,5.158192502260208
831,144.0,18,0,12,5.128419489860534
832,195.0,21,0,5,5.136932475566864
833,210.0,23,1,7,5.1809336280822755
834,144.0,17,1,9,5.190056184530258
835,225.0,23,1,2,5.21996197104454
836,188.0,20,0,4,5.239546345472336
837,57.0,18,0,41,5.259970155954361
838,191.0,20,0,3,5.267661088705063
839,98.0,14,0,14,5.262381986379624
840,181.0,18,1,0,5.256299811601639
841,161.0,17,0,3,5.252652759552002
842,187.0,19,0,1,5.23400047659874
843,171.0,18,0,3,5.2517698287963865
844,177.0,18,0,1,5.237680639028549
845,211.0,22,0,3,5.253428900241852
846,73.0,9,1,6,5.249211736917496
847,19.0,15,1,44,5.2190319085121155
848,200.0,20,0,0,5.223971418142319
849,172.0,19,0,6,5.2200970196723935
850,170.0,18,2,4,5.205787570476532
851,204.0,21,0,2,5.206249593496323
852,174.0,18,0,2,5.2023947560787205
853,188.0,20,0,4,5.198541380167008
854,188.0,20,0,4,5.177753185033798
855,150.0,21,0,20,5.207181636095047
856,189.0,21,0,7,5.175185004472732
857,180.0,20,1,7,5.191102370023727
858,204.0,21,0,2,5.210503166913986
859,185.0,20,0,5,5.1845288801193234
860,160.0,19,0,10,5.162278624773026
861,159.0,19,2,11,5.160807325839996
862,184.0,19,0,2,5.211808617115021
863,153.0,20,1,16,5.181491818428039
864,179.0,19,1,4,5.197642139196396
865,195.0,20,1,2,5.203775489330292
866,192.0,21,0,6,5.142804738283157
867,191.0,19,1,0,5.142530617713928
868,178.0,19,0,4,5.143858109712601
869,195.0,20,1,2,5.141421278715134
870,204.0,21,0,2,5.152645399570465
871,154.0,16,0,2,5.207982403039932
872,210.0,21,0,0,5.221932852268219
873,196.0,21,1,5,5.217156509160995
874,197.0,20,0,1,5.231013332605362
875,189.0,19,2,1,5.189427666664123
876,127.0,15,1,8,5.254865225553512
877,153.0,18,0,9,5.225443385839462
878,174.0,20,1,9,5.21472265124321
879,199.0,22,0,7,5.202418763637542
880,201.0,21,0,3,5.232823736667633
881,211.0,22,0,3,5.171302350759507
882,184.0,19,0,2,5.19771448969841
883,185.0,19,1,2,5.163274205923081
884,187.0,19,0,1,5.131448214054108
885,178.0,19,0,4,5.125822632312775
886,197.0,20,0,1,5.070731204748154
887,-116.0,7,0,62,5.07047374010086
888,174.0,18,0,2,5.034701011180878
889,-101.0,0,1,34,5.043031007051468
890,172.0,19,0,6,5.053866934776306
891,199.0,21,1,4,5.03794655919075
892,149.0,16,1,4,5.0459084224700925
893,138.0,16,2,8,5.059758839607238
894,230.0,23,0,0,5.028921346664429
895,180.0,20,1,7,5.054475784301758
896,228.0,24,0,4,5.087949587106705
897,46.0,16,0,38,5.121571563482284
898,198.0,21,0,4,5.099991880655288
899,237.0,24,0,1,5.09485188126564
900,37.0,15,1,38,5.117420595884323
901,203.0,22,1,6,5.206441544294357
902,189.0,21,0,7,5.193592867851257
903,216.0,23,1,5,5.231553984880447
904,179.0,20,0,7,5.276973927021027
905,188.0,20,0,4,5.229763747453689
906,171.0,21,0,13,5.219375690221787
907,179.0,20,0,7,5.24909279346466
908,198.0,20,1,1,5.207956736087799
909,198.0,21,0,4,5.1970962870121005
910,159.0,18,0,7,5.218935240507125
911,201.0,21,0,3,5.279213002920151
912,217.0,22,0,1,5.316334537267685
913,188.0,19,1,1,5.280933747291565
914,223.0,24,1,6,5.25955045580864
915,183.0,20,1,6,5.287065452337265
916,212.0,22,1,3,5.283715497255326
917,198.0,21,0,4,5.294713423252106
918,159.0,18,0,7,5.271269366741181
919,175.0,19,0,5,5.240510464906692
920,205.0,21,1,2,5.234719024896622
921,177.0,18,0,1,5.2726014816761015
922,195.0,21,0,5,5.2593564248085025
923,175.0,19,0,5,5.29528929233551
924,155.0,19,4,13,5.30510656118393
925,225.0,24,0,5,5.308331791162491
926,166.0,19,0,8,5.313789435625076
927,214.0,22,0,2,5.3465939867496495
928,128.0,18,2,18,5.299411463737488
929,242.0,25,1,3,5.2875710713863375
930,182.0,19,1,3,5.304066623449326
931,206.0,22,1,5,5.372212139368057
932,184.0,22,0,12,5.356877800226211
933,204.0,21,0,2,5.361908885240555
934,184.0,19,0,2,5.3202677810192105
935,221.0,23,0,3,5.348433953523636
936,168.0,18,0,4,5.383193471431732
937,195.0,21,0,5,5.395934801101685
938,215.0,23,0,5,5.37946971654892
939,229.0,24,1,4,5.398903592824936
940,137.0,15,2,5,5.4482607328891755
941,180.0,21,0,10,5.4331839299201965
942,138.0,15,0,4,5.445630346536636
943,204.0,21,0,2,5.4183887362480165
944,180.0,19,2,4,5.385190918445587
945,155.0,17,0,5,5.3876360058784485
946,204.0,21,0,2,5.383518264293671
947,201.0,21,0,3,5.400633138418198
948,188.0,20,0,4,5.3728403687477115
949,122.0,16,1,13,5.375259367227554
950,184.0,20,2,6,5.352580236196518
951,184.0,19,0,2,5.456232169866562
952,157.0,16,0,1,5.448636224269867
953,182.0,20,0,6,5.405394488573075
954,188.0,20,0,4,5.377432962656021
955,207.0,21,0,1,5.359854533672332
956,214.0,22,0,2,5.3601112151145935
957,217.0,24,1,8,5.417305114269257
958,207.0,21,0,1,5.402022082805633
959,175.0,19,0,5,5.38035811662674
960,142.0,16,0,6,5.3964470410346985
961,208.0,22,0,4,5.425661108493805
962,197.0,20,0,1,5.422556998729706
963,181.0,19,0,3,5.389566605091095
964,142.0,16,0,6,5.397102938890457
965,180.0,18,0,0,5.359924873113632
966,176.0,19,1,5,5.346168335676193
967,155.0,17,0,5,5.342614668607712
968,90.0,15,0,20,5.316404280662536
969,165.0,18,0,5,5.273443154096603
970,194.0,22,1,9,5.2845230281352995
971,192.0,20,1,3,5.295212334394455
972,150.0,15,0,0,5.328543229103088
973,198.0,21,0,4,5.325523277521134
974,187.0,19,0,1,5.339943190813065
975,81.0,9,3,4,5.3357280206680295
976,224.0,23,0,2,5.33522362947464
977,196.0,21,1,5,5.321983860731125
978,174.0,18,0,2,5.369066562652588
979,204.0,21,0,2,5.352314585447312
980,169.0,19,0,7,5.352481813430786
981,194.0,20,0,2,5.36149113535881
982,214.0,22,0,2,5.369783467054367
983,211.0,22,0,3,5.3414939391613006
984,220.0,22,0,0,5.359035874605179
985,183.0,21,0,9,5.387715716361999
986,178.0,19,0,4,5.368674086332321
987,212.0,23,0,6,5.366916596889496
988,95.0,13,1,12,5.34332106590271
989,165.0,18,0,5,5.339338790178299
990,205.0,22,0,5,5.307346445322037
991,135.0,17,1,12,5.306447318792343
992,160.0,18,1,7,5.287844209671021
993,140.0,17,0,10,5.341199089288711
994,168.0,18,0,4,5.342402968406677
995,192.0,21,0,6,5.33648242354393
996,202.0,21,1,3,5.292966613769531
997,194.0,20,0,2,5.284404376745224
998,126.0,15,0,8,5.309829511642456
999,181.0,19,0,3,5.285803864002228
1000,44.0,13,1,29,5.301392252445221
1001,182.0,19,1,3,5.263192812204361
1002,204.0,21,0,2,5.262590278387069
1003,189.0,23,1,14,5.267076207399368
1004,106.0,16,0,18,5.3031396806240085
1005,181.0,19,0,3,5.303873836994171
1006,191.0,20,0,3,5.298568565845489
1007,171.0,18,0,3,5.299630131721496
1008,168.0,18,0,4,5.260691258907318
1009,176.0,20,0,8,5.255089617967606
1010,211.0,22,0,3,5.278792151212692
1011,223.0,22,3,0,5.305280021429062
1012,211.0,22,0,3,5.292858502864838
1013,222.0,23,1,3,5.283838866949082
1014,182.0,20,0,6,5.2898081064224245
1015,190.0,20,2,4,5.279853909015656
1016,191.0,20,0,3,5.289790304899216
1017,221.0,23,0,3,5.287014741897583
1018,172.0,18,1,3,5.316027239561081
1019,208.0,22,0,4,5.301645328998566
1020,41.0,17,0,43,5.318881369829178
1021,173.0,20,0,9,5.2923603999614715
1022,125.0,17,0,15,5.280070252418518
1023,208.0,22,0,4,5.29649794459343
1024,191.0,19,1,0,5.2983903050422665
1025,191.0,20,0,3,5.308757020235062
1026,172.0,19,0,6,5.369086089134217
1027,160.0,19,0,10,5.32163589477539
1028,198.0,21,0,4,5.351904766559601
1029,189.0,20,1,4,5.376621595621109
1030,198.0,21,0,4,5.384970636367798
1031,151.0,18,1,10,5.387974984645844
1032,166.0,19,0,8,5.35787903547287
1033,187.0,19,0,1,5.356848285198212
1034,111.0,14,1,10,5.3441532409191135
1035,189.0,21,0,7,5.325740162134171
1036,156.0,17,1,5,5.269904537200928
1037,192.0,21,0,6,5.274134953022003
1038,146.0,17,0,8,5.253028786182403
1039,164.0,19,1,9,5.237573659420013
1040,172.0,18,1,3,5.254811186790466
1041,180.0,21,0,10,5.2303190720081325
1042,186.0,20,1,5,5.2316478312015535
1043,193.0,21,1,6,5.266594597101212
1044,208.0,22,0,4,5.263947046995163
1045,113.0,19,1,26,5.290293445587158
1046,163.0,19,0,9,5.192683420181274
1047,152.0,17,0,6,5.2011352014541625
1048,214.0,22,0,2,5.208132840394974
1049,-347.0,0,1,116,5.188498126268387
1050,198.0,21,0,4,5.157544851303101
1051,182.0,20,0,6,5.17874904870987
1052,217.0,22,0,1,5.193280934095383
1053,164.0,17,0,2,5.19035875082016
1054,168.0,19,2,8,5.167446812391281
1055,234.0,24,0,2,5.1718612885475155
1056,198.0,21,0,4,5.184418103694916
1057,208.0,22,0,4,5.171173002719879
1058,201.0,20,1,0,5.190816034078598
1059,154.0,18,1,9,5.201527131795883
1060,93.0,16,2,23,5.169782965183258
1061,115.0,13,0,5,5.189333465099335
1062,192.0,20,1,3,5.159502059221268
1063,198.0,21,0,4,5.1404711735248565
1064,151.0,18,1,10,5.123547562360764
1065,215.0,22,1,2,5.099271017313003
1066,192.0,21,0,6,5.099100768566132
1067,192.0,20,1,3,5.054878536462784
1068,199.0,21,1,4,5.058224337100983
1069,198.0,21,0,4,5.059363697767258
1070,157.0,19,0,11,5.055069998502732
1071,145.0,16,0,5,5.081614202260971
1072,117.0,18,0,21,5.090130233764649
1073,88.0,15,1,21,5.038664608001709
1074,184.0,19,0,2,5.036322857141495
1075,190.0,19,0,0,4.978819566965103
1076,-25.0,0,2,9,5.001693247556687
1077,182.0,19,1,3,4.933880939483642
1078,224.0,23,0,2,4.942188482284546
1079,189.0,20,1,4,4.988661208748818
1080,171.0,18,0,3,4.976360466480255
1081,193.0,21,1,6,5.029017732143402
1082,193.0,20,2,3,5.018150442838669
1083,207.0,21,0,1,5.001061774492264
1084,1.0,10,0,33,5.06262033700943
1085,-5.0,16,0,55,5.064027500152588
1086,185.0,19,1,2,5.046461231708527
1087,194.0,20,0,2,5.03561246752739
1088,144.0,17,1,9,5.070393937826156
1089,182.0,19,1,3,5.040152270793914
1090,198.0,20,1,1,5.06174279332161
1091,198.0,21,0,4,5.057523752450943
1092,212.0,23,0,6,5.094835947751999
1093,191.0,20,0,3,5.0793468487262725
1094,201.0,21,0,3,5.089585653543472
1095,208.0,22,0,4,5.097458463907242
1096,181.0,19,0,3,5.102048547267914
1097,49.0,16,0,37,5.0905936348438265
1098,199.0,22,0,7,5.10285770535469
1099,166.0,19,0,8,5.1700748085975645
1100,191.0,20,0,3,5.17994928598404
1101,175.0,19,0,5,5.17497480392456
1102,188.0,20,0,4,5.162107807397843
1103,134.0,16,1,9,5.204620265960694
1104,194.0,20,3,3,5.198437596559525
1105,162.0,20,1,13,5.187596125602722
1106,201.0,21,0,3,5.13746044754982
1107,194.0,20,0,2,5.124884254932404
1108,201.0,20,1,0,5.125255625247956
1109,214.0,22,0,2,5.118914061784745
1110,221.0,23,0,3,5.114598816633224
1111,203.0,23,0,9,5.148210153579712
1112,185.0,20,0,5,5.172822543382645
1113,169.0,18,1,4,5.194630366563797
1114,204.0,21,0,2,5.204307713508606
1115,198.0,21,0,4,5.20511508345604
1116,204.0,21,0,2,5.185848541259766
1117,159.0,18,0,7,5.1869327366352085
1118,188.0,20,0,4,5.185442397594452
1119,160.0,21,1,17,5.1711036539077755
1120,197.0,20,0,1,5.175854794979095
1121,93.0,18,0,29,5.181210443973542
1122,188.0,20,0,4,5.164562177658081
1123,153.0,18,0,9,5.186927690505981
1124,99.0,18,0,27,5.19077418088913
1125,213.0,23,1,6,5.183396413326263
1126,201.0,21,0,3,5.254067897796631
1127,166.0,19,0,8,5.295736476182937
1128,215.0,23,0,5,5.329457083940506
1129,207.0,21,0,1,5.331765204668045
1130,163.0,19,0,9,5.345965058803558
1131,172.0,18,1,3,5.326207810640335
1132,205.0,21,1,2,5.304712427854538
1133,-220.0,8,0,100,5.302921971082688
1134,204.0,21,0,2,5.354281017780304
1135,207.0,21,0,1,5.340686234235764
1136,190.0,20,2,4,5.291388740539551
1137,133.0,16,0,9,5.280624945163726
1138,227.0,23,0,1,5.290821583271026
1139,152.0,20,0,16,5.326594415903092
1140,-220.0,6,2,94,5.280734748840332
1141,188.0,20,0,4,5.2536127614974975
1142,205.0,21,1,2,5.25130092382431
1143,206.0,22,1,5,5.303992394208908
1144,215.0,23,0,5,5.314094189405441
1145,196.0,20,2,2,5.290436404943466
1146,222.0,24,0,6,5.295760028362274
1147,182.0,20,0,6,5.324093778133392
1148,159.0,21,0,17,5.310257728099823
1149,174.0,20,1,9,5.330713733434677
1150,205.0,21,1,2,5.306589343547821
1151,116.0,19,1,25,5.326807287931442
1152,220.0,22,0,0,5.3275599658489226
1153,186.0,21,0,8,5.3052302575111385
1154,201.0,21,0,3,5.2736024820804595
1155,-71.0,12,1,64,5.30439514875412
1156,160.0,19,0,10,5.313591123819351
1157,216.0,23,1,5,5.31323534488678
1158,96.0,18,0,28,5.344537547826767
1159,208.0,21,1,1,5.326850563287735
1160,189.0,19,2,1,5.319211877584458
1161,187.0,21,1,8,5.379510281085968
1162,189.0,20,1,4,5.3723184263706205
1163,179.0,20,0,7,5.3415108895301815
1164,181.0,19,0,3,5.331589238643646
1165,192.0,21,0,6,5.33727477312088
1166,173.0,19,1,6,5.311729929447174
1167,-249.0,0,0,83,5.28909631729126
1168,208.0,22,0,4,5.295884323120117
1169,169.0,18,1,4,5.308925071954727
1170,200.0,20,0,0,5.326426764726639
1171,234.0,24,0,2,5.2595464754104615
1172,150.0,21,0,20,5.291395215988159
1173,171.0,18,0,3,5.33600312590599
1174,224.0,23,0,2,5.413204380273819
1175,181.0,19,0,3,5.414087851047515
1176,218.0,23,0,4,5.4213254463672635
1177,203.0,22,1,6,5.412949187755585
1178,42.0,9,0,16,5.449568544626236
1179,106.0,16,0,18,5.491127548217773
1180,196.0,22,0,8,5.45481286406517
1181,154.0,19,0,12,5.445129044055939
1182,188.0,20,0,4,5.4385584807395935
1183,185.0,20,0,5,5.473866221904754
1184,245.0,26,0,5,5.480139539241791
1185,241.0,25,0,3,5.477862156629563
1186,202.0,22,0,6,5.493085081577301
1187,187.0,19,0,1,5.4997306358814235
1188,179.0,20,0,7,5.490510835647583
1189,191.0,20,0,3,5.487910621166229
1190,209.0,22,1,4,5.501172977685928
1191,188.0,19,1,1,5.530186935663223
1192,208.0,22,0,4,5.516074726581573
1193,158.0,17,0,4,5.519769115447998
1194,148.0,19,0,14,5.498260521888733
1195,200.0,20,0,0,5.51334746837616
1196,211.0,22,0,3,5.449209080934525
1197,194.0,20,0,2,5.44872196316719
1198,204.0,21,0,2,5.4380682027339935
1199,220.0,22,0,0,5.456412349939346
1200,135.0,18,0,15,5.453259938955307
1201,166.0,19,0,8,5.441492171287536
1202,199.0,21,1,4,5.431339557170868
1203,188.0,20,0,4,5.398001693487167
1204,188.0,20,0,4,5.340038332939148
1205,146.0,17,0,8,5.3484701311588285
1206,194.0,23,0,12,5.306922825574875
1207,201.0,21,0,3,5.318840016126632
1208,106.0,19,0,28,5.34421954035759
1209,202.0,21,1,3,5.368364331722259
1210,211.0,22,0,3,5.343540390729904
1211,211.0,22,0,3,5.4501099991798405
1212,146.0,17,0,8,5.452603024244309
1213,202.0,21,1,3,5.441438183784485
1214,217.0,22,0,1,5.445771698951721
1215,204.0,21,0,2,5.475032325983047
1216,208.0,22,0,4,5.378769822120667
1217,171.0,20,1,10,5.4381659996509555
1218,34.0,9,1,19,5.463688337802887
1219,166.0,18,1,5,5.464102886915207
1220,162.0,18,0,6,5.450846707820892
1221,167.0,17,0,1,5.430078016519547
1222,149.0,16,4,5,5.430344308614731
1223,185.0,20,0,5,5.412733557224274
1224,191.0,20,0,3,5.429392832517624
1225,211.0,22,0,3,5.429681174755096
1226,183.0,19,2,3,5.382294516563416
1227,149.0,16,1,4,5.374631950855255
1228,219.0,24,0,7,5.3753613042831425
1229,-147.0,1,5,54,5.377015289068222
1230,165.0,18,0,5,5.367467786073685
1231,173.0,19,1,6,5.3354078233242035
1232,188.0,19,1,1,5.327134528160095
1233,136.0,16,0,8,5.359733653068543
1234,126.0,18,0,18,5.330497703552246
1235,218.0,23,0,4,5.312991305589676
1236,194.0,20,0,2,5.28123428106308
1237,164.0,17,0,2,5.274452897310257
1238,177.0,18,0,1,5.251842662096023
1239,50.0,14,0,30,5.288607177734375
1240,179.0,19,1,4,5.270386909246445
1241,163.0,19,0,9,5.237377820014953
1242,199.0,22,0,7,5.220359593629837
1243,171.0,17,1,0,5.239668846130371
1244,195.0,21,0,5,5.299120354652405
1245,209.0,22,4,5,5.288343447446823
1246,173.0,19,1,6,5.281606252193451
1247,209.0,22,1,4,5.260022939443588
1248,185.0,20,0,5,5.276363582611084
1249,187.0,22,0,11,5.269817487001419
1250,204.0,21,0,2,5.259768948554993
1251,224.0,23,0,2,5.240632642507553
1252,184.0,19,0,2,5.216475619077682
1253,210.0,23,1,7,5.246528322696686
1254,185.0,20,0,5,5.246000977754593
1255,212.0,23,0,6,5.295452734231949
1256,199.0,21,1,4,5.308696318864822
1257,189.0,20,1,4,5.294096413850784
1258,89.0,17,0,27,5.332386866807938
1259,-49.0,13,1,60,5.340116847753524
1260,213.0,24,0,9,5.282595411539078
1261,222.0,23,1,3,5.288638807535172
1262,227.0,23,0,1,5.307228684425354
1263,208.0,22,0,4,5.326389076709748
1264,207.0,21,0,1,5.2815528273582455
1265,40.0,5,2,4,5.2688483273983
1266,154.0,17,2,6,5.2352357566356655
1267,218.0,22,1,1,5.24444595694542
1268,189.0,21,0,7,5.252859116792679
1269,238.0,24,1,1,5.260785602331161
1270,185.0,20,0,5,5.2632836556434635
1271,13.0,16,0,49,5.253258856534958
1272,1.0,11,2,37,5.290327640771866
1273,25.0,17,2,49,5.297066653966904
1274,162.0,18,0,6,5.286210477352142
1275,228.0,24,0,4,5.26299772977829
1276,217.0,22,0,1,5.282028962373733
1277,184.0,19,0,2,5.259775091409683
1278,-8.0,13,0,46,5.235530090332031
1279,189.0,21,0,7,5.214489426612854
1280,184.0,19,0,2,5.290377480983734
1281,209.0,22,1,4,5.275780514478684
1282,235.0,24,1,2,5.303748033046722
1283,175.0,19,0,5,5.326680110692978
1284,196.0,22,0,8,5.293020298480988
1285,182.0,19,1,3,5.27184908747673
1286,205.0,22,0,5,5.326271673440933
1287,214.0,22,0,2,5.33445329785347
1288,184.0,19,0,2,5.363727971315384
1289,249.0,27,0,7,5.3654703879356385
1290,235.0,24,1,2,5.393200312852859
1291,215.0,22,1,2,5.4025201261043545
1292,178.0,19,0,4,5.394209685325623
1293,196.0,21,1,5,5.403269201517105
1294,172.0,19,0,6,5.401590356826782
1295,-16.0,11,3,43,5.406410313844681
1296,10.0,2,2,4,5.381694762706757
1297,175.0,18,1,2,5.32615039229393
1298,178.0,19,0,4,5.318962143659592
1299,180.0,18,0,0,5.320205073356629
1300,165.0,17,1,2,5.3365568256378175
1301,141.0,17,1,10,5.333189630508423
1302,147.0,18,0,11,5.342082234621048
1303,209.0,22,1,4,5.312333298921585
1304,168.0,18,0,4,5.281007126569748
1305,193.0,22,0,9,5.2679670357704165
1306,182.0,19,1,3,5.289940102100372
1307,221.0,23,0,3,5.302993568181992
1308,-234.0,8,1,105,5.333821946382523
1309,192.0,20,1,3,5.34867032289505
1310,220.0,23,2,4,5.3905444490909575
1311,188.0,20,0,4,5.329277248382568
1312,225.0,24,0,5,5.323317177295685
1313,204.0,21,0,2,5.337774596214294
1314,188.0,20,0,4,5.352206509113312
1315,208.0,22,0,4,5.374141061306
1316,229.0,24,1,4,5.395349049568177
1317,210.0,21,0,0,5.381896234750748
1318,211.0,21,4,1,5.340590033531189
1319,148.0,16,0,4,5.301847453117371
1320,201.0,21,0,3,5.27642914056778
1321,195.0,21,0,5,5.28685949921608
1322,172.0,19,0,6,5.3037043535709385
1323,172.0,19,0,6,5.351395617723465
1324,196.0,21,1,5,5.3362647771835325
1325,186.0,21,3,9,5.353048667907715
1326,169.0,19,0,7,5.291281660795212
1327,161.0,18,2,7,5.266820554733276
1328,175.0,19,0,5,5.276980677843094
1329,158.0,17,0,4,5.329365208148956
1330,207.0,21,0,1,5.306155304908753
1331,112.0,13,0,6,5.345858029127121
1332,166.0,17,2,2,5.329870439767838
1333,174.0,18,0,2,5.3025561201572415
1334,222.0,22,2,0,5.313524435758591
1335,166.0,18,1,5,5.297563835382461
1336,149.0,16,1,4,5.280107210874558
1337,174.0,18,0,2,5.318670148849487
1338,189.0,20,1,4,5.304041252136231
1339,181.0,18,1,0,5.293731654882431
1340,168.0,18,0,4,5.27148120522499
1341,187.0,19,0,1,5.271744931936264
1342,169.0,20,2,11,5.234544063806534
1343,93.0,21,0,39,5.276743957996368
1344,217.0,22,0,1,5.279034943580627
1345,192.0,20,1,3,5.311810675859451
1346,221.0,22,1,0,5.32090980052948
1347,168.0,18,0,4,5.320720747709275
1348,201.0,21,0,3,5.361433548927307
1349,197.0,20,0,1,5.364965319633484
1350,162.0,18,0,6,5.374512135982513
1351,155.0,17,0,5,5.2699632537364955
